날짜,시도지역코드,발생건수(건)
20141114,대전,1656
20141114,울산,1051
20141114,경기,11288
20141114,강원,1693
20141114,충북,1599
20141114,충남,2026
20141114,전북,1661
20141114,전남,2233
20141114,경북,2858
20141114,경남,3632
20141114,제주,502
20141114,전국,50763
20141115,서울,7990
20141115,부산,2872
20141115,대구,2535
20141115,인천,2703
20141115,광주,1225
20141115,대전,1403
20141115,울산,900
20141115,경기,10040
20141115,강원,1244
20141115,충북,1369
20141115,충남,1823
20141115,전북,1284
20141115,전남,1861
20141115,경북,2328
20141115,경남,3135
20141115,제주,420
20141115,전국,43143
20141116,서울,485
20141116,부산,175
20141116,대구,58
20141116,인천,170
20141116,광주,31
20141116,대전,160
20141116,울산,63
20141116,경기,950
20141116,강원,61
20141116,충북,113
20141116,충남,162
20141116,전북,65
20141116,전남,96
20141116,경북,118
20141116,경남,142
20141116,제주,31
20141116,전국,2883
20141117,서울,13122
20141117,부산,4990
20141117,대구,3804
20141117,인천,3981
20141117,광주,1869
20141117,대전,2274
20141117,울산,1551
20141117,경기,15114
20141117,강원,2372
20141117,충북,2161
20141117,충남,2909
20141117,전북,2317
20141117,전남,2933
20141117,경북,4135
20141117,경남,5071
20141117,제주,709
20141117,전국,69328
20141118,서울,9552
20141118,부산,3808
20141118,대구,2909
20141118,인천,2836
20141118,광주,1398
20141118,대전,1607
20141118,울산,1120
20141118,경기,11360
20141118,강원,1704
20141118,충북,1560
20141118,충남,2160
20141118,전북,1684
20141118,전남,2157
20141118,경북,3046
20141118,경남,3759
20141118,제주,573
20141118,전국,51240
20141119,서울,8805
20141119,부산,3448
20141119,대구,2710
20141119,인천,2691
20141119,광주,1373
20141119,대전,1505
20141119,울산,1058
20141119,경기,10439
20141119,강원,1552
20141119,충북,1482
20141119,충남,2011
20141119,전북,1493
20141119,전남,2128
20141119,경북,2649
20141119,경남,3563
20141119,제주,578
20141119,전국,47496
20141120,서울,8714
20141120,부산,3360
20141120,대구,2466
20141120,인천,2552
20141120,광주,1340
20141120,대전,1486
20141120,울산,982
20141120,경기,10112
20141120,강원,1357
20141120,충북,1471
20141120,충남,1882
20141120,전북,1619
20141120,전남,2017
20141120,경북,2645
20141120,경남,3367
20141120,제주,454
20141120,전국,45831
20141121,서울,9615
20141121,부산,3677
20141121,대구,3001
20141121,인천,2975
20141121,광주,1447
20141121,대전,1788
20141121,울산,1129
20141121,경기,11225
20141121,강원,1690
20141121,충북,1630
20141121,충남,2177
20141121,전북,1761
20141121,전남,2270
20141121,경북,2974
20141121,경남,3921
20141121,제주,543
20141121,전국,51829
20141122,서울,7437
20141122,부산,2979
20141122,대구,2370
20141122,인천,2395
20141122,광주,1261
20141122,대전,1410
20141122,울산,941
20141122,경기,9282
20141122,강원,1250
20141122,충북,1309
20141122,충남,1657
20141122,전북,1323
20141122,전남,1851
20141122,경북,2493
20141122,경남,3279
20141122,제주,470
20141122,전국,41721
20141123,서울,305
20141123,부산,148
20141123,대구,45
20141123,인천,126
20141123,광주,47
20141123,대전,176
20141123,울산,66
20141123,경기,890
20141123,강원,56
20141123,충북,111
20141123,충남,129
20141123,전북,75
20141123,전남,134
20141123,경북,96
20141123,경남,149
20141123,제주,38
20141123,전국,2591
20141124,서울,11396
20141124,부산,4368
20141124,대구,3322
20141124,인천,3487
20141124,광주,1624
20141124,대전,1919
20141124,울산,1224
20141124,경기,13739
20141124,강원,2033
20141124,충북,1925
20141124,충남,2689
20141124,전북,2097
20141124,전남,2757
20141124,경북,3462
20141124,경남,4238
20141124,제주,702
20141124,전국,60993
20141125,서울,8838
20141125,부산,3407
20141125,대구,2788
20141125,인천,2700
20141125,광주,1477
20141125,대전,1626
20141125,울산,1020
20141125,경기,10436
20141125,강원,1567
20141125,충북,1585
20141125,충남,2186
20141125,전북,1834
20141125,전남,2359
20141125,경북,2934
20141125,경남,3690
20141125,제주,576
20141125,전국,49031
20141126,서울,8470
20141126,부산,3168
20141126,대구,2575
20141126,인천,2511
20141126,광주,1353
20141126,대전,1396
20141126,울산,995
20141126,경기,9878
20141126,강원,1347
20141126,충북,1520
20141126,충남,1965
20141126,전북,1498
20141126,전남,2118
20141126,경북,2612
20141126,경남,3393
20141126,제주,549
20141126,전국,45356
20141127,서울,8280
20141127,부산,2962
20141127,대구,2279
20141127,인천,2442
20141127,광주,1244
20141127,대전,1387
20141127,울산,854
20141127,경기,9466
20141127,강원,1302
20141127,충북,1349
20141127,충남,1864
20141127,전북,1516
20141127,전남,1859
20141127,경북,2432
20141127,경남,3167
20141127,제주,437
20141127,전국,42845
20141128,서울,8243
20141128,부산,3153
20141128,대구,2428
20141128,인천,2528
20141128,광주,1296
20141128,대전,1539
20141128,울산,968
20141128,경기,9460
20141128,강원,1515
20141128,충북,1509
20141128,충남,1883
20141128,전북,1676
20141128,전남,2020
20141128,경북,2700
20141128,경남,3280
20141128,제주,513
20141128,전국,44714
20141129,서울,7394
20141129,부산,2504
20141129,대구,2264
20141129,인천,2484
20141129,광주,1183
20141129,대전,1324
20141129,울산,880
20141129,경기,9123
20141129,강원,1181
20141129,충북,1305
20141129,충남,1706
20141129,전북,1212
20141129,전남,1689
20141129,경북,2128
20141129,경남,2945
20141129,제주,378
20141129,전국,39709
20141130,서울,354
20141130,부산,156
20141130,대구,65
20141130,인천,176
20141130,광주,46
20141130,대전,158
20141130,울산,70
20141130,경기,803
20141130,강원,52
20141130,충북,103
20141130,충남,157
20141130,전북,59
20141130,전남,96
20141130,경북,81
20141130,경남,147
20141130,제주,31
20141130,전국,2554
20141201,서울,10361
20141201,부산,4087
20141201,대구,3063
20141201,인천,3164
20141201,광주,1553
20141201,대전,1752
20141201,울산,1275
20141201,경기,12173
20141201,강원,1866
20141201,충북,1713
20141201,충남,2290
20141201,전북,1937
20141201,전남,2442
20141201,경북,3171
20141201,경남,4077
20141201,제주,560
20141201,전국,55490
20141202,서울,8038
20141202,부산,2911
20141202,대구,2344
20141202,인천,2334
20141202,광주,1197
20141202,대전,1393
20141202,울산,832
20141202,경기,9499
20141202,강원,1313
20141202,충북,1295
20141202,충남,1859
20141202,전북,1378
20141202,전남,1773
20141202,경북,2397
20141202,경남,3061
20141202,제주,527
20141202,전국,42161
20141203,서울,8008
20141203,부산,3029
20141203,대구,2333
20141203,인천,2372
20141203,광주,1233
20141203,대전,1175
20141203,울산,893
20141203,경기,9178
20141203,강원,1315
20141203,충북,1230
20141203,충남,1694
20141203,전북,1493
20141203,전남,1916
20141203,경북,2387
20141203,경남,3088
20141203,제주,403
20141203,전국,41755
20141204,서울,8258
20141204,부산,3013
20141204,대구,2206
20141204,인천,2417
20141204,광주,1242
20141204,대전,1290
20141204,울산,887
20141204,경기,9557
20141204,강원,1351
20141204,충북,1284
20141204,충남,1765
20141204,전북,1440
20141204,전남,1856
20141204,경북,2366
20141204,경남,3061
20141204,제주,464
20141204,전국,42465
20141205,서울,9192
20141205,부산,3235
20141205,대구,2577
20141205,인천,2831
20141205,광주,1271
20141205,대전,1526
20141205,울산,931
20141205,경기,10787
20141205,강원,1525
20141205,충북,1559
20141205,충남,1962
20141205,전북,1518
20141205,전남,1842
20141205,경북,2637
20141205,경남,3281
20141205,제주,492
20141205,전국,47181
20141206,서울,7906
20141206,부산,2557
20141206,대구,2316
20141206,인천,2610
20141206,광주,1155
20141206,대전,1398
20141206,울산,813
20141206,경기,10116
20141206,강원,1226
20141206,충북,1395
20141206,충남,1841
20141206,전북,1385
20141206,전남,1620
20141206,경북,2314
20141206,경남,2839
20141206,제주,386
20141206,전국,41884
20141207,서울,403
20141207,부산,163
20141207,대구,57
20141207,인천,180
20141207,광주,34
20141207,대전,163
20141207,울산,73
20141207,경기,918
20141207,강원,48
20141207,충북,125
20141207,충남,131
20141207,전북,56
20141207,전남,94
20141207,경북,101
20141207,경남,126
20141207,제주,28
20141207,전국,2701
20141208,서울,12508
20141208,부산,4441
20141208,대구,3233
20141208,인천,3678
20141208,광주,1798
20141208,대전,1958
20141208,울산,1236
20141208,경기,14787
20141208,강원,2301
20141208,충북,1967
20141208,충남,2902
20141208,전북,2293
20141208,전남,2784
20141208,경북,3364
20141208,경남,4045
20141208,제주,635
20141208,전국,63942
20141209,서울,9420
20141209,부산,3414
20141209,대구,2686
20141209,인천,2749
20141209,광주,1385
20141209,대전,1536
20141209,울산,1115
20141209,경기,11293
20141209,강원,1647
20141209,충북,1607
20141209,충남,2206
20141209,전북,1774
20141209,전남,2054
20141209,경북,3051
20141209,경남,3695
20141209,제주,510
20141209,전국,50153
20141210,서울,8735
20141210,부산,3205
20141210,대구,2589
20141210,인천,2681
20141210,광주,1220
20141210,대전,1446
20141210,울산,1035
20141210,경기,10399
20141210,강원,1520
20141210,충북,1449
20141210,충남,2032
20141210,전북,1597
20141210,전남,1964
20141210,경북,2819
20141210,경남,3360
20141210,제주,462
20141210,전국,46519
20141211,서울,8386
20141211,부산,3144
20141211,대구,2375
20141211,인천,2524
20141211,광주,1200
20141211,대전,1399
20141211,울산,866
20141211,경기,9911
20141211,강원,1366
20141211,충북,1384
20141211,충남,1951
20141211,전북,1540
20141211,전남,2005
20141211,경북,2485
20141211,경남,3204
20141211,제주,481
20141211,전국,44230
20141212,서울,8980
20141212,부산,3276
20141212,대구,2714
20141212,인천,2786
20141212,광주,1265
20141212,대전,1548
20141212,울산,946
20141212,경기,10565
20141212,강원,1631
20141212,충북,1556
20141212,충남,2006
20141212,전북,1742
20141212,전남,2014
20141212,경북,2903
20141212,경남,3314
20141212,제주,468
20141212,전국,47726
20141213,서울,7445
20141213,부산,2506
20141213,대구,2203
20141213,인천,2406
20141213,광주,1193
20141213,대전,1253
20141213,울산,806
20141213,경기,9542
20141213,강원,1147
20141213,충북,1198
20141213,충남,1475
20141213,전북,1167
20141213,전남,1649
20141213,경북,2295
20141213,경남,2814
20141213,제주,416
20141213,전국,39524
20141214,서울,346
20141214,부산,100
20141214,대구,32
20141214,인천,105
20141214,광주,42
20141214,대전,151
20141214,울산,76
20141214,경기,786
20141214,강원,32
20141214,충북,103
20141214,충남,142
20141214,전북,81
20141214,전남,109
20141214,경북,83
20141214,경남,131
20141214,제주,33
20141214,전국,2352
20141215,서울,11181
20141215,부산,4224
20141215,대구,3462
20141215,인천,3412
20141215,광주,1794
20141215,대전,2013
20141215,울산,1261
20141215,경기,13608
20141215,강원,2040
20141215,충북,2044
20141215,충남,2715
20141215,전북,2379
20141215,전남,2751
20141215,경북,3717
20141215,경남,4425
20141215,제주,673
20141215,전국,61714
20141216,서울,8593
20141216,부산,3096
20141216,대구,2535
20141216,인천,2610
20141216,광주,1258
20141216,대전,1425
20141216,울산,949
20141216,경기,9969
20141216,강원,1312
20141216,충북,1284
20141216,충남,1849
20141216,전북,1441
20141216,전남,1928
20141216,경북,2445
20141216,경남,3292
20141216,제주,469
20141216,전국,44464
20141217,서울,7402
20141217,부산,2717
20141217,대구,2173
20141217,인천,2297
20141217,광주,910
20141217,대전,1224
20141217,울산,854
20141217,경기,8642
20141217,강원,1227
20141217,충북,1257
20141217,충남,1576
20141217,전북,1144
20141217,전남,1417
20141217,경북,2295
20141217,경남,3094
20141217,제주,401
20141217,전국,38638
20141218,서울,7896
20141218,부산,2886
20141218,대구,2236
20141218,인천,2411
20141218,광주,1214
20141218,대전,1292
20141218,울산,845
20141218,경기,9277
20141218,강원,1310
20141218,충북,1312
20141218,충남,1804
20141218,전북,1500
20141218,전남,1734
20141218,경북,2424
20141218,경남,2954
20141218,제주,442
20141218,전국,41549
20141219,서울,9424
20141219,부산,3414
20141219,대구,2730
20141219,인천,2891
20141219,광주,1386
20141219,대전,1616
20141219,울산,1017
20141219,경기,11008
20141219,강원,1563
20141219,충북,1638
20141219,충남,2109
20141219,전북,1773
20141219,전남,2218
20141219,경북,2973
20141219,경남,3522
20141219,제주,459
20141219,전국,49745
20141220,서울,7746
20141220,부산,2707
20141220,대구,2466
20141220,인천,2560
20141220,광주,1202
20141220,대전,1336
20141220,울산,910
20141220,경기,9565
20141220,강원,1155
20141220,충북,1300
20141220,충남,1822
20141220,전북,1381
20141220,전남,1800
20141220,경북,2202
20141220,경남,3127
20141220,제주,426
20141220,전국,41710
20141221,서울,406
20141221,부산,150
20141221,대구,45
20141221,인천,158
20141221,광주,60
20141221,대전,151
20141221,울산,59
20141221,경기,861
20141221,강원,46
20141221,충북,97
20141221,충남,134
20141221,전북,88
20141221,전남,58
20141221,경북,89
20141221,경남,135
20141221,제주,27
20141221,전국,2566
20141222,서울,11200
20141222,부산,4155
20141222,대구,3360
20141222,인천,3344
20141222,광주,1662
20141222,대전,1838
20141222,울산,1279
20141222,경기,13061
20141222,강원,2002
20141222,충북,1774
20141222,충남,2182
20141222,전북,2136
20141222,전남,2417
20141222,경북,3550
20141222,경남,4157
20141222,제주,613
20141222,전국,58738
20141223,서울,9242
20141223,부산,3399
20141223,대구,2781
20141223,인천,2884
20141223,광주,1416
20141223,대전,1580
20141223,울산,955
20141223,경기,11082
20141223,강원,1574
20141223,충북,1524
20141223,충남,2122
20141223,전북,1860
20141223,전남,2213
20141223,경북,2843
20141223,경남,3410
20141223,제주,516
20141223,전국,49409
20141224,서울,9159
20141224,부산,3367
20141224,대구,2626
20141224,인천,2762
20141224,광주,1350
20141224,대전,1483
20141224,울산,993
20141224,경기,10778
20141224,강원,1652
20141224,충북,1544
20141224,충남,2160
20141224,전북,1731
20141224,전남,2250
20141224,경북,2786
20141224,경남,3533
20141224,제주,460
20141224,전국,48647
20141225,서울,317
20141225,부산,232
20141225,대구,248
20141225,인천,137
20141225,광주,87
20141225,대전,175
20141225,울산,81
20141225,경기,676
20141225,강원,58
20141225,충북,158
20141225,충남,216
20141225,전북,97
20141225,전남,198
20141225,경북,222
20141225,경남,256
20141225,제주,60
20141225,전국,3219
20141226,서울,12020
20141226,부산,4184
20141226,대구,3471
20141226,인천,3468
20141226,광주,1791
20141226,대전,2016
20141226,울산,1320
20141226,경기,14406
20141226,강원,2090
20141226,충북,2052
20141226,충남,2832
20141226,전북,2344
20141226,전남,2839
20141226,경북,3668
20141226,경남,4446
20141226,제주,550
20141226,전국,63509
20141227,서울,7523
20141227,부산,2597
20141227,대구,2322
20141227,인천,2279
20141227,광주,1320
20141227,대전,1253
20141227,울산,816
20141227,경기,9353
20141227,강원,1102
20141227,충북,1327
20141227,충남,1668
20141227,전북,1375
20141227,전남,1657
20141227,경북,2346
20141227,경남,2800
20141227,제주,359
20141227,전국,40107
20141228,서울,361
20141228,부산,100
20141228,대구,52
20141228,인천,103
20141228,광주,51
20141228,대전,118
20141228,울산,46
20141228,경기,724
20141228,강원,41
20141228,충북,85
20141228,충남,129
20141228,전북,57
20141228,전남,97
20141228,경북,98
20141228,경남,150
20141228,제주,28
20141228,전국,2240
20141229,서울,12412
20141229,부산,4623
20141229,대구,3658
20141229,인천,3732
20141229,광주,1994
20141229,대전,2171
20141229,울산,1348
20141229,경기,14869
20141229,강원,2188
20141229,충북,2210
20141229,충남,3003
20141229,전북,2496
20141229,전남,3031
20141229,경북,3844
20141229,경남,4762
20141229,제주,725
20141229,전국,67075
20141230,서울,9693
20141230,부산,3647
20141230,대구,2877
20141230,인천,2798
20141230,광주,1505
20141230,대전,1684
20141230,울산,1021
20141230,경기,11656
20141230,강원,1594
20141230,충북,1691
20141230,충남,2301
20141230,전북,1846
20141230,전남,2341
20141230,경북,3005
20141230,경남,3674
20141230,제주,501
20141230,전국,51841
20141231,서울,9750
20141231,부산,3626
20141231,대구,2636
20141231,인천,2991
20141231,광주,1481
20141231,대전,1551
20141231,울산,1039
20141231,경기,11339
20141231,강원,1506
20141231,충북,1527
20141231,충남,2069
20141231,전북,1751
20141231,전남,2331
20141231,경북,2666
20141231,경남,3805
20141231,제주,564
20141231,전국,50641
20150101,서울,236
20150101,부산,100
20150101,대구,69
20150101,인천,98
20150101,광주,55
20150101,대전,100
20150101,울산,24
20150101,경기,410
20150101,강원,51
20150101,충북,111
20150101,충남,165
20150101,전북,81
20150101,전남,146
20150101,경북,167
20150101,경남,127
20150101,제주,37
20150101,전국,1977
20150102,서울,11822
20150102,부산,4149
20150102,대구,3393
20150102,인천,3494
20150102,광주,1651
20150102,대전,1979
20150102,울산,1294
20150102,경기,14060
20150102,강원,1754
20150102,충북,2052
20150102,충남,2564
20150102,전북,2130
20150102,전남,2569
20150102,경북,3592
20150102,경남,4440
20150102,제주,601
20150102,전국,61565
20150103,서울,7829
20150103,부산,2558
20150103,대구,2421
20150103,인천,2431
20150103,광주,1280
20150103,대전,1335
20150103,울산,873
20150103,경기,9320
20150103,강원,1081
20150103,충북,1310
20150103,충남,1770
20150103,전북,1316
20150103,전남,1795
20150103,경북,2231
20150103,경남,2904
20150103,제주,412
20150103,전국,40879
20150104,서울,406
20150104,부산,138
20150104,대구,53
20150104,인천,150
20150104,광주,44
20150104,대전,117
20150104,울산,66
20150104,경기,808
20150104,강원,57
20150104,충북,118
20150104,충남,119
20150104,전북,77
20150104,전남,124
20150104,경북,101
20150104,경남,146
20150104,제주,29
20150104,전국,2554
20150105,서울,12693
20150105,부산,4624
20150105,대구,3725
20150105,인천,3910
20150105,광주,1949
20150105,대전,2228
20150105,울산,1454
20150105,경기,15151
20150105,강원,2232
20150105,충북,2291
20150105,충남,3034
20150105,전북,2613
20150105,전남,3117
20150105,경북,3913
20150105,경남,4825
20150105,제주,715
20150105,전국,68485
20150106,서울,9060
20150106,부산,3426
20150106,대구,2827
20150106,인천,2776
20150106,광주,1447
20150106,대전,1569
20150106,울산,1033
20150106,경기,11121
20150106,강원,1588
20150106,충북,1539
20150106,충남,2103
20150106,전북,1795
20150106,전남,2187
20150106,경북,2834
20150106,경남,3580
20150106,제주,581
20150106,전국,49473
20150107,서울,8220
20150107,부산,2969
20150107,대구,2448
20150107,인천,2482
20150107,광주,1308
20150107,대전,1491
20150107,울산,898
20150107,경기,9959
20150107,강원,1396
20150107,충북,1433
20150107,충남,1904
20150107,전북,1560
20150107,전남,1930
20150107,경북,2543
20150107,경남,3281
20150107,제주,465
20150107,전국,44293
20150108,서울,8062
20150108,부산,2885
20150108,대구,2375
20150108,인천,2472
20150108,광주,1358
20150108,대전,1456
20150108,울산,842
20150108,경기,9768
20150108,강원,1274
20150108,충북,1398
20150108,충남,1980
20150108,전북,1603
20150108,전남,1865
20150108,경북,2433
20150108,경남,3097
20150108,제주,464
20150108,전국,43348
20150109,서울,9577
20150109,부산,3397
20150109,대구,2799
20150109,인천,2896
20150109,광주,1491
20150109,대전,1583
20150109,울산,1006
20150109,경기,11509
20150109,강원,1656
20150109,충북,1666
20150109,충남,2103
20150109,전북,1925
20150109,전남,2210
20150109,경북,2915
20150109,경남,3470
20150109,제주,508
20150109,전국,50726
20150110,서울,7457
20150110,부산,2553
20150110,대구,2332
20150110,인천,2447
20150110,광주,1208
20150110,대전,1336
20150110,울산,814
20150110,경기,9527
20150110,강원,1140
20150110,충북,1254
20150110,충남,1708
20150110,전북,1382
20150110,전남,1644
20150110,경북,2252
20150110,경남,2719
20150110,제주,376
20150110,전국,40165
20150111,서울,357
20150111,부산,116
20150111,대구,44
20150111,인천,106
20150111,광주,43
20150111,대전,105
20150111,울산,69
20150111,경기,773
20150111,강원,38
20150111,충북,111
20150111,충남,142
20150111,전북,72
20150111,전남,101
20150111,경북,95
20150111,경남,111
20150111,제주,27
20150111,전국,2312
20150112,서울,12179
20150112,부산,4530
20150112,대구,3483
20150112,인천,3714
20150112,광주,1922
20150112,대전,2024
20150112,울산,1299
20150112,경기,14293
20150112,강원,2093
20150112,충북,2102
20150112,충남,2974
20150112,전북,2460
20150112,전남,2919
20150112,경북,3805
20150112,경남,4563
20150112,제주,683
20150112,전국,65064
20150113,서울,9331
20150113,부산,3439
20150113,대구,2771
20150113,인천,2888
20150113,광주,1522
20150113,대전,1566
20150113,울산,1015
20150113,경기,11217
20150113,강원,1641
20150113,충북,1591
20150113,충남,2132
20150113,전북,1828
20150113,전남,2193
20150113,경북,2794
20150113,경남,3513
20150113,제주,555
20150113,전국,50006
20150114,서울,8511
20150114,부산,3002
20150114,대구,2537
20150114,인천,2632
20150114,광주,1364
20150114,대전,1478
20150114,울산,879
20150114,경기,10396
20150114,강원,1478
20150114,충북,1599
20150114,충남,2034
20150114,전북,1675
20150114,전남,1963
20150114,경북,2631
20150114,경남,3108
20150114,제주,436
20150114,전국,45735
20150115,서울,8417
20150115,부산,3052
20150115,대구,2375
20150115,인천,2552
20150115,광주,1380
20150115,대전,1372
20150115,울산,906
20150115,경기,10165
20150115,강원,1329
20150115,충북,1442
20150115,충남,1899
20150115,전북,1747
20150115,전남,2131
20150115,경북,2550
20150115,경남,3298
20150115,제주,531
20150115,전국,45156
20150116,서울,9146
20150116,부산,3217
20150116,대구,2637
20150116,인천,2810
20150116,광주,1376
20150116,대전,1501
20150116,울산,928
20150116,경기,10551
20150116,강원,1488
20150116,충북,1453
20150116,충남,2002
20150116,전북,1830
20150116,전남,2140
20150116,경북,2803
20150116,경남,3420
20150116,제주,548
20150116,전국,47856
20150117,서울,7052
20150117,부산,2462
20150117,대구,2171
20150117,인천,2302
20150117,광주,1170
20150117,대전,1280
20150117,울산,758
20150117,경기,8859
20150117,강원,1091
20150117,충북,1283
20150117,충남,1650
20150117,전북,1303
20150117,전남,1622
20150117,경북,2202
20150117,경남,2737
20150117,제주,348
20150117,전국,38299
20150118,서울,349
20150118,부산,110
20150118,대구,48
20150118,인천,160
20150118,광주,35
20150118,대전,141
20150118,울산,63
20150118,경기,834
20150118,강원,42
20150118,충북,97
20150118,충남,125
20150118,전북,68
20150118,전남,105
20150118,경북,66
20150118,경남,157
20150118,제주,30
20150118,전국,2431
20150119,서울,11494
20150119,부산,4385
20150119,대구,3499
20150119,인천,3474
20150119,광주,1878
20150119,대전,1922
20150119,울산,1344
20150119,경기,13516
20150119,강원,1937
20150119,충북,1926
20150119,충남,2720
20150119,전북,2418
20150119,전남,2882
20150119,경북,3487
20150119,경남,4463
20150119,제주,614
20150119,전국,61968
20150120,서울,9184
20150120,부산,3352
20150120,대구,2741
20150120,인천,2795
20150120,광주,1482
20150120,대전,1536
20150120,울산,999
20150120,경기,11253
20150120,강원,1618
20150120,충북,1689
20150120,충남,2208
20150120,전북,1838
20150120,전남,2183
20150120,경북,2844
20150120,경남,3509
20150120,제주,537
20150120,전국,49776
20150121,서울,8432
20150121,부산,3068
20150121,대구,2349
20150121,인천,2547
20150121,광주,1213
20150121,대전,1406
20150121,울산,955
20150121,경기,10144
20150121,강원,1560
20150121,충북,1477
20150121,충남,1946
20150121,전북,1506
20150121,전남,1963
20150121,경북,2618
20150121,경남,3135
20150121,제주,507
20150121,전국,44838
20150122,서울,8380
20150122,부산,2956
20150122,대구,2397
20150122,인천,2549
20150122,광주,1330
20150122,대전,1401
20150122,울산,874
20150122,경기,9865
20150122,강원,1207
20150122,충북,1323
20150122,충남,2013
20150122,전북,1705
20150122,전남,2023
20150122,경북,2568
20150122,경남,3244
20150122,제주,471
20150122,전국,44318
20150123,서울,9292
20150123,부산,3465
20150123,대구,2746
20150123,인천,2928
20150123,광주,1413
20150123,대전,1562
20150123,울산,977
20150123,경기,11149
20150123,강원,1639
20150123,충북,1605
20150123,충남,2132
20150123,전북,1812
20150123,전남,2121
20150123,경북,2783
20150123,경남,3493
20150123,제주,531
20150123,전국,49666
20150124,서울,7382
20150124,부산,2406
20150124,대구,2165
20150124,인천,2432
20150124,광주,1161
20150124,대전,1331
20150124,울산,756
20150124,경기,8985
20150124,강원,1185
20150124,충북,1271
20150124,충남,1622
20150124,전북,1338
20150124,전남,1624
20150124,경북,2119
20150124,경남,2787
20150124,제주,365
20150124,전국,38942
20150125,서울,350
20150125,부산,121
20150125,대구,47
20150125,인천,115
20150125,광주,50
20150125,대전,96
20150125,울산,80
20150125,경기,689
20150125,강원,41
20150125,충북,96
20150125,충남,150
20150125,전북,66
20150125,전남,78
20150125,경북,80
20150125,경남,107
20150125,제주,29
20150125,전국,2197
20150126,서울,11522
20150126,부산,4265
20150126,대구,3430
20150126,인천,3521
20150126,광주,1840
20150126,대전,2025
20150126,울산,1295
20150126,경기,14033
20150126,강원,2103
20150126,충북,2007
20150126,충남,2854
20150126,전북,2408
20150126,전남,2890
20150126,경북,3608
20150126,경남,4563
20150126,제주,676
20150126,전국,63058
20150127,서울,8796
20150127,부산,3182
20150127,대구,2746
20150127,인천,2583
20150127,광주,1472
20150127,대전,1538
20150127,울산,1038
20150127,경기,10635
20150127,강원,1578
20150127,충북,1534
20150127,충남,2124
20150127,전북,1737
20150127,전남,2096
20150127,경북,2682
20150127,경남,3407
20150127,제주,570
20150127,전국,47725
20150128,서울,8269
20150128,부산,3097
20150128,대구,2393
20150128,인천,2440
20150128,광주,1350
20150128,대전,1412
20150128,울산,949
20150128,경기,9677
20150128,강원,1318
20150128,충북,1497
20150128,충남,1985
20150128,전북,1551
20150128,전남,2018
20150128,경북,2373
20150128,경남,3219
20150128,제주,463
20150128,전국,44014
20150129,서울,8147
20150129,부산,2960
20150129,대구,2268
20150129,인천,2523
20150129,광주,1201
20150129,대전,1351
20150129,울산,915
20150129,경기,9796
20150129,강원,1303
20150129,충북,1461
20150129,충남,1994
20150129,전북,1595
20150129,전남,1883
20150129,경북,2421
20150129,경남,3048
20150129,제주,436
20150129,전국,43312
20150130,서울,9224
20150130,부산,3128
20150130,대구,2774
20150130,인천,2928
20150130,광주,1457
20150130,대전,1672
20150130,울산,1049
20150130,경기,11053
20150130,강원,1650
20150130,충북,1686
20150130,충남,2154
20150130,전북,1825
20150130,전남,2205
20150130,경북,2768
20150130,경남,3562
20150130,제주,509
20150130,전국,49656
20150131,서울,7663
20150131,부산,2520
20150131,대구,2184
20150131,인천,2362
20150131,광주,1279
20150131,대전,1368
20150131,울산,810
20150131,경기,9265
20150131,강원,1138
20150131,충북,1289
20150131,충남,1725
20150131,전북,1310
20150131,전남,1692
20150131,경북,2204
20150131,경남,2730
20150131,제주,364
20150131,전국,39912
20150201,서울,453
20150201,부산,152
20150201,대구,53
20150201,인천,160
20150201,광주,55
20150201,대전,174
20150201,울산,76
20150201,경기,837
20150201,강원,55
20150201,충북,117
20150201,충남,175
20150201,전북,89
20150201,전남,100
20150201,경북,131
20150201,경남,143
20150201,제주,30
20150201,전국,2800
20150202,서울,12477
20150202,부산,4467
20150202,대구,3590
20150202,인천,3880
20150202,광주,1981
20150202,대전,2112
20150202,울산,1408
20150202,경기,14922
20150202,강원,2111
20150202,충북,2137
20150202,충남,2967
20150202,전북,2564
20150202,전남,3015
20150202,경북,3815
20150202,경남,4719
20150202,제주,657
20150202,전국,66838
20150203,서울,9771
20150203,부산,3437
20150203,대구,2759
20150203,인천,2873
20150203,광주,1550
20150203,대전,1613
20150203,울산,1020
20150203,경기,11793
20150203,강원,1748
20150203,충북,1691
20150203,충남,2329
20150203,전북,1913
20150203,전남,2267
20150203,경북,2845
20150203,경남,3667
20150203,제주,557
20150203,전국,51846
20150204,서울,8774
20150204,부산,3067
20150204,대구,2588
20150204,인천,2665
20150204,광주,1426
20150204,대전,1461
20150204,울산,965
20150204,경기,10611
20150204,강원,1589
20150204,충북,1525
20150204,충남,2022
20150204,전북,1635
20150204,전남,2156
20150204,경북,2739
20150204,경남,3477
20150204,제주,524
20150204,전국,47239
20150205,서울,8505
20150205,부산,2973
20150205,대구,2401
20150205,인천,2663
20150205,광주,1345
20150205,대전,1501
20150205,울산,903
20150205,경기,10201
20150205,강원,1297
20150205,충북,1430
20150205,충남,2037
20150205,전북,1739
20150205,전남,1932
20150205,경북,2695
20150205,경남,3295
20150205,제주,530
20150205,전국,45461
20150206,서울,9659
20150206,부산,3501
20150206,대구,2778
20150206,인천,2849
20150206,광주,1504
20150206,대전,1682
20150206,울산,1041
20150206,경기,11410
