날짜,시도지역코드,발생건수(건)
20140605,경기,9462
20140605,강원,1265
20140605,충북,1545
20140605,충남,2061
20140605,전북,1819
20140605,전남,2065
20140605,경북,2593
20140605,경남,2879
20140605,제주,533
20140605,전국,42535
20140606,서울,827
20140606,부산,410
20140606,대구,685
20140606,인천,487
20140606,광주,462
20140606,대전,255
20140606,울산,297
20140606,경기,1804
20140606,강원,184
20140606,충북,355
20140606,충남,487
20140606,전북,376
20140606,전남,523
20140606,경북,605
20140606,경남,486
20140606,제주,169
20140606,전국,8419
20140607,서울,5661
20140607,부산,2092
20140607,대구,1800
20140607,인천,2173
20140607,광주,1369
20140607,대전,935
20140607,울산,814
20140607,경기,7464
20140607,강원,714
20140607,충북,1110
20140607,충남,1611
20140607,전북,1422
20140607,전남,1621
20140607,경북,2092
20140607,경남,2161
20140607,제주,372
20140607,전국,33422
20140608,서울,546
20140608,부산,174
20140608,대구,262
20140608,인천,242
20140608,광주,233
20140608,대전,115
20140608,울산,123
20140608,경기,1279
20140608,강원,55
20140608,충북,158
20140608,충남,279
20140608,전북,179
20140608,전남,357
20140608,경북,238
20140608,경남,197
20140608,제주,76
20140608,전국,4518
20140609,서울,7857
20140609,부산,2870
20140609,대구,2295
20140609,인천,3035
20140609,광주,1682
20140609,대전,1234
20140609,울산,1121
20140609,경기,10125
20140609,강원,1404
20140609,충북,1543
20140609,충남,2403
20140609,전북,2120
20140609,전남,2347
20140609,경북,2897
20140609,경남,3157
20140609,제주,608
20140609,전국,46715
20140610,서울,4619
20140610,부산,1898
20140610,대구,1604
20140610,인천,1899
20140610,광주,1186
20140610,대전,826
20140610,울산,731
20140610,경기,6552
20140610,강원,892
20140610,충북,1080
20140610,충남,1545
20140610,전북,1468
20140610,전남,1717
20140610,경북,1864
20140610,경남,2038
20140610,제주,420
20140610,전국,30348
20140611,서울,4758
20140611,부산,1808
20140611,대구,1513
20140611,인천,1642
20140611,광주,1186
20140611,대전,788
20140611,울산,706
20140611,경기,6374
20140611,강원,854
20140611,충북,1010
20140611,충남,1462
20140611,전북,1361
20140611,전남,1594
20140611,경북,1774
20140611,경남,1966
20140611,제주,372
20140611,전국,29174
20140612,서울,4862
20140612,부산,1822
20140612,대구,1493
20140612,인천,1904
20140612,광주,1131
20140612,대전,759
20140612,울산,780
20140612,경기,6295
20140612,강원,834
20140612,충북,986
20140612,충남,1499
20140612,전북,1259
20140612,전남,1586
20140612,경북,1810
20140612,경남,1865
20140612,제주,401
20140612,전국,29300
20140613,서울,5433
20140613,부산,1905
20140613,대구,1607
20140613,인천,1990
20140613,광주,1045
20140613,대전,896
20140613,울산,712
20140613,경기,7039
20140613,강원,907
20140613,충북,1076
20140613,충남,1491
20140613,전북,1568
20140613,전남,1702
20140613,경북,1861
20140613,경남,1987
20140613,제주,432
20140613,전국,31658
20140614,서울,4566
20140614,부산,1601
20140614,대구,1444
20140614,인천,1720
20140614,광주,1035
20140614,대전,737
20140614,울산,684
20140614,경기,6219
20140614,강원,617
20140614,충북,933
20140614,충남,1286
20140614,전북,1117
20140614,전남,1361
20140614,경북,1496
20140614,경남,1716
20140614,제주,304
20140614,전국,26841
20140615,서울,518
20140615,부산,139
20140615,대구,220
20140615,인천,273
20140615,광주,182
20140615,대전,125
20140615,울산,126
20140615,경기,1047
20140615,강원,73
20140615,충북,83
20140615,충남,261
20140615,전북,136
20140615,전남,275
20140615,경북,241
20140615,경남,143
20140615,제주,62
20140615,전국,3904
20140616,서울,7033
20140616,부산,2671
20140616,대구,2114
20140616,인천,2642
20140616,광주,1557
20140616,대전,1079
20140616,울산,1052
20140616,경기,9118
20140616,강원,1081
20140616,충북,1485
20140616,충남,2085
20140616,전북,1980
20140616,전남,2129
20140616,경북,2597
20140616,경남,2592
20140616,제주,594
20140616,전국,41826
20140617,서울,4556
20140617,부산,1854
20140617,대구,1537
20140617,인천,1883
20140617,광주,1109
20140617,대전,708
20140617,울산,764
20140617,경기,6296
20140617,강원,855
20140617,충북,1000
20140617,충남,1517
20140617,전북,1346
20140617,전남,1706
20140617,경북,1777
20140617,경남,1890
20140617,제주,344
20140617,전국,29153
20140618,서울,4881
20140618,부산,1743
20140618,대구,1464
20140618,인천,1692
20140618,광주,1050
20140618,대전,730
20140618,울산,679
20140618,경기,6270
20140618,강원,738
20140618,충북,962
20140618,충남,1332
20140618,전북,1213
20140618,전남,1493
20140618,경북,1745
20140618,경남,1783
20140618,제주,390
20140618,전국,28179
20140619,서울,4832
20140619,부산,1911
20140619,대구,1456
20140619,인천,1770
20140619,광주,1092
20140619,대전,757
20140619,울산,718
20140619,경기,6399
20140619,강원,784
20140619,충북,1088
20140619,충남,1451
20140619,전북,1359
20140619,전남,1565
20140619,경북,1792
20140619,경남,1889
20140619,제주,366
20140619,전국,29237
20140620,서울,5186
20140620,부산,1942
20140620,대구,1602
20140620,인천,1894
20140620,광주,1147
20140620,대전,777
20140620,울산,737
20140620,경기,6691
20140620,강원,862
20140620,충북,1082
20140620,충남,1504
20140620,전북,1442
20140620,전남,1577
20140620,경북,1932
20140620,경남,2072
20140620,제주,392
20140620,전국,30855
20140621,서울,4543
20140621,부산,1705
20140621,대구,1494
20140621,인천,1636
20140621,광주,1010
20140621,대전,797
20140621,울산,729
20140621,경기,6195
20140621,강원,590
20140621,충북,997
20140621,충남,1300
20140621,전북,1084
20140621,전남,1409
20140621,경북,1737
20140621,경남,1768
20140621,제주,295
20140621,전국,27300
20140622,서울,473
20140622,부산,143
20140622,대구,209
20140622,인천,215
20140622,광주,177
20140622,대전,114
20140622,울산,101
20140622,경기,1108
20140622,강원,77
20140622,충북,117
20140622,충남,259
20140622,전북,181
20140622,전남,284
20140622,경북,232
20140622,경남,154
20140622,제주,61
20140622,전국,3907
20140623,서울,6512
20140623,부산,2530
20140623,대구,1995
20140623,인천,2430
20140623,광주,1388
20140623,대전,1029
20140623,울산,1002
20140623,경기,8808
20140623,강원,1065
20140623,충북,1434
20140623,충남,1945
20140623,전북,1907
20140623,전남,2056
20140623,경북,2537
20140623,경남,2788
20140623,제주,579
20140623,전국,40025
20140624,서울,4822
20140624,부산,1826
20140624,대구,1438
20140624,인천,1733
20140624,광주,1072
20140624,대전,793
20140624,울산,762
20140624,경기,6434
20140624,강원,885
20140624,충북,988
20140624,충남,1406
20140624,전북,1400
20140624,전남,1582
20140624,경북,1782
20140624,경남,1903
20140624,제주,375
20140624,전국,29211
20140625,서울,4996
20140625,부산,1734
20140625,대구,1387
20140625,인천,1603
20140625,광주,1038
20140625,대전,752
20140625,울산,721
20140625,경기,6471
20140625,강원,751
20140625,충북,1058
20140625,충남,1347
20140625,전북,1271
20140625,전남,1476
20140625,경북,1714
20140625,경남,1857
20140625,제주,418
20140625,전국,28601
20140626,서울,4605
20140626,부산,1831
20140626,대구,1329
20140626,인천,1726
20140626,광주,1112
20140626,대전,706
20140626,울산,671
20140626,경기,6194
20140626,강원,778
20140626,충북,955
20140626,충남,1375
20140626,전북,1311
20140626,전남,1583
20140626,경북,1713
20140626,경남,1842
20140626,제주,377
20140626,전국,28120
20140627,서울,5113
20140627,부산,1846
20140627,대구,1444
20140627,인천,1822
20140627,광주,1079
20140627,대전,715
20140627,울산,796
20140627,경기,6448
20140627,강원,821
20140627,충북,1066
20140627,충남,1487
20140627,전북,1443
20140627,전남,1546
20140627,경북,1790
20140627,경남,1972
20140627,제주,379
20140627,전국,29774
20140628,서울,4443
20140628,부산,1449
20140628,대구,1365
20140628,인천,1559
20140628,광주,947
20140628,대전,686
20140628,울산,663
20140628,경기,5864
20140628,강원,595
20140628,충북,929
20140628,충남,1141
20140628,전북,1076
20140628,전남,1278
20140628,경북,1498
20140628,경남,1692
20140628,제주,303
20140628,전국,25501
20140629,서울,501
20140629,부산,140
20140629,대구,225
20140629,인천,263
20140629,광주,203
20140629,대전,94
20140629,울산,103
20140629,경기,1047
20140629,강원,60
20140629,충북,92
20140629,충남,209
20140629,전북,153
20140629,전남,282
20140629,경북,211
20140629,경남,118
20140629,제주,56
20140629,전국,3758
20140630,서울,6670
20140630,부산,2326
20140630,대구,1973
20140630,인천,2312
20140630,광주,1368
20140630,대전,1031
20140630,울산,1000
20140630,경기,8635
20140630,강원,1138
20140630,충북,1381
20140630,충남,1907
20140630,전북,1824
20140630,전남,2050
20140630,경북,2342
20140630,경남,2559
20140630,제주,571
20140630,전국,39101
20140701,서울,4643
20140701,부산,1984
20140701,대구,1538
20140701,인천,1716
20140701,광주,1106
20140701,대전,753
20140701,울산,741
20140701,경기,6217
20140701,강원,862
20140701,충북,978
20140701,충남,1466
20140701,전북,1614
20140701,전남,1774
20140701,경북,1783
20140701,경남,2201
20140701,제주,394
20140701,전국,29776
20140702,서울,4600
20140702,부산,1631
20140702,대구,1319
20140702,인천,1615
20140702,광주,1006
20140702,대전,706
20140702,울산,637
20140702,경기,5939
20140702,강원,728
20140702,충북,902
20140702,충남,1278
20140702,전북,1296
20140702,전남,1373
20140702,경북,1568
20140702,경남,1834
20140702,제주,383
20140702,전국,26825
20140703,서울,4590
20140703,부산,1728
20140703,대구,1384
20140703,인천,1638
20140703,광주,1047
20140703,대전,705
20140703,울산,648
20140703,경기,5925
20140703,강원,853
20140703,충북,961
20140703,충남,1352
20140703,전북,1279
20140703,전남,1461
20140703,경북,1666
20140703,경남,1836
20140703,제주,404
20140703,전국,27485
20140704,서울,4955
20140704,부산,1715
20140704,대구,1428
20140704,인천,1750
20140704,광주,1017
20140704,대전,839
20140704,울산,695
20140704,경기,6273
20140704,강원,779
20140704,충북,979
20140704,충남,1527
20140704,전북,1404
20140704,전남,1498
20140704,경북,1716
20140704,경남,1886
20140704,제주,389
20140704,전국,28866
20140705,서울,4310
20140705,부산,1472
20140705,대구,1379
20140705,인천,1492
20140705,광주,916
20140705,대전,697
20140705,울산,610
20140705,경기,5776
20140705,강원,556
20140705,충북,823
20140705,충남,1193
20140705,전북,1031
20140705,전남,1179
20140705,경북,1520
20140705,경남,1594
20140705,제주,332
20140705,전국,24890
20140706,서울,474
20140706,부산,130
20140706,대구,150
20140706,인천,289
20140706,광주,146
20140706,대전,97
20140706,울산,79
20140706,경기,1063
20140706,강원,52
20140706,충북,156
20140706,충남,239
20140706,전북,158
20140706,전남,240
20140706,경북,202
20140706,경남,121
20140706,제주,45
20140706,전국,3645
20140707,서울,6423
20140707,부산,2339
20140707,대구,1989
20140707,인천,2144
20140707,광주,1371
20140707,대전,1043
20140707,울산,937
20140707,경기,8505
20140707,강원,1007
20140707,충북,1206
20140707,충남,1894
20140707,전북,1863
20140707,전남,2044
20140707,경북,2287
20140707,경남,2724
20140707,제주,462
20140707,전국,38258
20140708,서울,4477
20140708,부산,1616
20140708,대구,1320
20140708,인천,1541
20140708,광주,978
20140708,대전,673
20140708,울산,601
20140708,경기,5763
20140708,강원,688
20140708,충북,868
20140708,충남,1361
20140708,전북,1257
20140708,전남,1426
20140708,경북,1598
20140708,경남,1654
20140708,제주,350
20140708,전국,26183
20140709,서울,4384
20140709,부산,1557
20140709,대구,1327
20140709,인천,1311
20140709,광주,908
20140709,대전,654
20140709,울산,591
20140709,경기,5497
20140709,강원,692
20140709,충북,838
20140709,충남,1230
20140709,전북,1171
20140709,전남,1239
20140709,경북,1471
20140709,경남,1747
20140709,제주,229
20140709,전국,24855
20140710,서울,4287
20140710,부산,1536
20140710,대구,1226
20140710,인천,1536
20140710,광주,988
20140710,대전,700
20140710,울산,602
20140710,경기,5545
20140710,강원,707
20140710,충북,835
20140710,충남,1219
20140710,전북,1199
20140710,전남,1389
20140710,경북,1550
20140710,경남,1620
20140710,제주,334
20140710,전국,25287
20140711,서울,4772
20140711,부산,1667
20140711,대구,1385
20140711,인천,1573
20140711,광주,1021
20140711,대전,737
20140711,울산,690
20140711,경기,6124
20140711,강원,719
20140711,충북,936
20140711,충남,1384
20140711,전북,1245
20140711,전남,1382
20140711,경북,1548
20140711,경남,1722
20140711,제주,338
20140711,전국,27255
20140712,서울,4135
20140712,부산,1392
20140712,대구,1353
20140712,인천,1491
20140712,광주,938
20140712,대전,658
20140712,울산,589
20140712,경기,5527
20140712,강원,530
20140712,충북,807
20140712,충남,1144
20140712,전북,960
20140712,전남,1205
20140712,경북,1423
20140712,경남,1456
20140712,제주,258
20140712,전국,23881
20140713,서울,457
20140713,부산,160
20140713,대구,188
20140713,인천,161
20140713,광주,135
20140713,대전,98
20140713,울산,93
20140713,경기,978
20140713,강원,73
20140713,충북,88
20140713,충남,228
20140713,전북,157
20140713,전남,249
20140713,경북,227
20140713,경남,150
20140713,제주,50
20140713,전국,3494
20140714,서울,6307
20140714,부산,2309
20140714,대구,1801
20140714,인천,2354
20140714,광주,1395
20140714,대전,918
20140714,울산,889
20140714,경기,8346
20140714,강원,1041
20140714,충북,1242
20140714,충남,1822
20140714,전북,1789
20140714,전남,1979
20140714,경북,2114
20140714,경남,2473
20140714,제주,504
20140714,전국,37294
20140715,서울,4386
20140715,부산,1695
20140715,대구,1315
20140715,인천,1639
20140715,광주,1052
20140715,대전,686
20140715,울산,631
20140715,경기,5717
20140715,강원,756
20140715,충북,861
20140715,충남,1261
20140715,전북,1233
20140715,전남,1477
20140715,경북,1507
20140715,경남,1829
20140715,제주,337
20140715,전국,26390
20140716,서울,4625
20140716,부산,1610
20140716,대구,1265
20140716,인천,1513
20140716,광주,980
20140716,대전,675
20140716,울산,604
20140716,경기,6056
20140716,강원,707
20140716,충북,911
20140716,충남,1225
20140716,전북,1205
20140716,전남,1454
20140716,경북,1488
20140716,경남,1882
20140716,제주,331
20140716,전국,26543
20140717,서울,4438
20140717,부산,1633
20140717,대구,1253
20140717,인천,1716
20140717,광주,954
20140717,대전,700
20140717,울산,651
20140717,경기,5892
20140717,강원,698
20140717,충북,863
20140717,충남,1345
20140717,전북,1254
20140717,전남,1341
20140717,경북,1545
20140717,경남,1761
20140717,제주,364
20140717,전국,26414
20140718,서울,4782
20140718,부산,1544
20140718,대구,1310
20140718,인천,1656
20140718,광주,1027
20140718,대전,642
20140718,울산,626
20140718,경기,5964
20140718,강원,735
20140718,충북,875
20140718,충남,1278
20140718,전북,1216
20140718,전남,1453
20140718,경북,1495
20140718,경남,1744
20140718,제주,346
20140718,전국,26699
20140719,서울,4206
20140719,부산,1461
20140719,대구,1296
20140719,인천,1464
20140719,광주,894
20140719,대전,598
20140719,울산,575
20140719,경기,5664
20140719,강원,529
20140719,충북,808
20140719,충남,1158
20140719,전북,991
20140719,전남,1105
20140719,경북,1319
20140719,경남,1626
20140719,제주,258
20140719,전국,23968
20140720,서울,463
20140720,부산,136
20140720,대구,130
20140720,인천,218
20140720,광주,153
20140720,대전,86
20140720,울산,92
20140720,경기,1050
20140720,강원,70
20140720,충북,107
20140720,충남,219
20140720,전북,149
20140720,전남,238
20140720,경북,164
20140720,경남,110
20140720,제주,26
20140720,전국,3412
20140721,서울,6337
20140721,부산,2183
20140721,대구,1687
20140721,인천,2210
20140721,광주,1242
20140721,대전,954
20140721,울산,830
20140721,경기,8225
20140721,강원,971
20140721,충북,1318
20140721,충남,1845
20140721,전북,1685
20140721,전남,1915
20140721,경북,2037
20140721,경남,2465
20140721,제주,485
20140721,전국,36403
20140722,서울,4215
20140722,부산,1611
20140722,대구,1258
20140722,인천,1615
20140722,광주,918
20140722,대전,608
20140722,울산,638
20140722,경기,5746
20140722,강원,710
20140722,충북,845
20140722,충남,1362
20140722,전북,1228
20140722,전남,1471
20140722,경북,1429
20140722,경남,1715
20140722,제주,304
20140722,전국,25685
20140723,서울,4401
20140723,부산,1534
20140723,대구,1252
20140723,인천,1418
20140723,광주,912
20140723,대전,688
20140723,울산,596
20140723,경기,5660
20140723,강원,666
20140723,충북,840
20140723,충남,1195
20140723,전북,1138
20140723,전남,1309
20140723,경북,1409
20140723,경남,1735
20140723,제주,308
20140723,전국,25070
20140724,서울,4377
20140724,부산,1606
20140724,대구,1204
20140724,인천,1576
20140724,광주,902
20140724,대전,675
20140724,울산,537
20140724,경기,6041
20140724,강원,695
20140724,충북,927
20140724,충남,1292
20140724,전북,1131
20140724,전남,1297
20140724,경북,1365
20140724,경남,1752
20140724,제주,341
20140724,전국,25730
20140725,서울,4937
20140725,부산,1696
20140725,대구,1296
20140725,인천,1677
20140725,광주,933
20140725,대전,715
20140725,울산,642
20140725,경기,6484
20140725,강원,805
20140725,충북,961
20140725,충남,1332
20140725,전북,1314
20140725,전남,1396
20140725,경북,1541
20140725,경남,1793
20140725,제주,305
20140725,전국,27835
20140726,서울,4196
20140726,부산,1275
20140726,대구,1136
20140726,인천,1534
20140726,광주,889
20140726,대전,640
20140726,울산,537
20140726,경기,5753
20140726,강원,460
20140726,충북,796
20140726,충남,1065
20140726,전북,972
20140726,전남,1107
20140726,경북,1168
20140726,경남,1424
20140726,제주,265
20140726,전국,23230
20140727,서울,433
20140727,부산,166
20140727,대구,186
20140727,인천,201
20140727,광주,168
20140727,대전,121
20140727,울산,81
20140727,경기,1046
20140727,강원,45
20140727,충북,79
20140727,충남,174
20140727,전북,131
20140727,전남,217
20140727,경북,167
20140727,경남,106
20140727,제주,49
20140727,전국,3372
20140728,서울,6370
20140728,부산,2313
20140728,대구,1835
20140728,인천,2417
20140728,광주,1356
20140728,대전,1014
20140728,울산,889
20140728,경기,8467
20140728,강원,951
20140728,충북,1205
20140728,충남,1823
20140728,전북,1713
20140728,전남,1898
20140728,경북,2290
20140728,경남,2574
20140728,제주,446
20140728,전국,37575
20140729,서울,4387
20140729,부산,1608
20140729,대구,1311
20140729,인천,1761
20140729,광주,1059
20140729,대전,722
20140729,울산,592
20140729,경기,6280
20140729,강원,713
20140729,충북,959
20140729,충남,1328
20140729,전북,1315
20140729,전남,1590
20140729,경북,1501
20140729,경남,1832
20140729,제주,318
20140729,전국,27292
20140730,서울,4720
20140730,부산,1586
20140730,대구,1278
20140730,인천,1663
20140730,광주,1005
20140730,대전,703
20140730,울산,534
20140730,경기,6191
20140730,강원,629
20140730,충북,886
20140730,충남,1292
20140730,전북,1210
20140730,전남,1365
20140730,경북,1430
20140730,경남,1744
20140730,제주,303
20140730,전국,26547
20140731,서울,4090
20140731,부산,1484
20140731,대구,1102
20140731,인천,1389
20140731,광주,859
20140731,대전,605
20140731,울산,493
20140731,경기,5565
20140731,강원,617
20140731,충북,840
20140731,충남,1181
20140731,전북,1108
20140731,전남,1245
20140731,경북,1365
20140731,경남,1527
20140731,제주,294
20140731,전국,23772
20140801,서울,4447
20140801,부산,1930
20140801,대구,1321
20140801,인천,1604
20140801,광주,984
20140801,대전,745
20140801,울산,643
20140801,경기,6009
20140801,강원,743
20140801,충북,956
20140801,충남,1422
20140801,전북,1379
20140801,전남,1612
20140801,경북,1642
20140801,경남,2086
20140801,제주,327
20140801,전국,27864
20140802,서울,3313
20140802,부산,1061
20140802,대구,901
20140802,인천,1085
20140802,광주,682
20140802,대전,478
20140802,울산,438
20140802,경기,4247
20140802,강원,442
20140802,충북,600
20140802,충남,922
20140802,전북,750
20140802,전남,816
20140802,경북,1049
20140802,경남,1213
20140802,제주,148
20140802,전국,18151
20140803,서울,454
20140803,부산,117
20140803,대구,148
20140803,인천,202
20140803,광주,163
20140803,대전,87
20140803,울산,48
20140803,경기,934
20140803,강원,53
20140803,충북,116
20140803,충남,189
20140803,전북,140
20140803,전남,256
20140803,경북,154
20140803,경남,137
20140803,제주,49
20140803,전국,3250
20140804,서울,6022
20140804,부산,2212
20140804,대구,1702
20140804,인천,2165
20140804,광주,1320
20140804,대전,932
20140804,울산,807
20140804,경기,7872
20140804,강원,916
20140804,충북,1213
20140804,충남,1810
20140804,전북,1638
20140804,전남,1964
20140804,경북,2294
20140804,경남,2403
20140804,제주,467
20140804,전국,35750
20140805,서울,3888
20140805,부산,1551
20140805,대구,1189
20140805,인천,1448
20140805,광주,958
20140805,대전,609
20140805,울산,502
20140805,경기,5389
20140805,강원,680
20140805,충북,774
20140805,충남,1219
20140805,전북,1251
20140805,전남,1389
20140805,경북,1394
20140805,경남,1621
20140805,제주,291
20140805,전국,24166
20140806,서울,4113
20140806,부산,1505
20140806,대구,1116
20140806,인천,1326
20140806,광주,886
20140806,대전,691
20140806,울산,446
20140806,경기,5300
20140806,강원,665
20140806,충북,773
20140806,충남,1187
20140806,전북,1125
20140806,전남,1268
20140806,경북,1213
20140806,경남,1656
20140806,제주,288
20140806,전국,23566
20140807,서울,4144
20140807,부산,1598
20140807,대구,1082
20140807,인천,1521
20140807,광주,861
20140807,대전,600
20140807,울산,550
20140807,경기,5442
20140807,강원,658
20140807,충북,774
20140807,충남,1245
20140807,전북,1012
20140807,전남,1280
20140807,경북,1264
20140807,경남,1480
20140807,제주,271
20140807,전국,23787
20140808,서울,4492
20140808,부산,1642
20140808,대구,1370
20140808,인천,1518
20140808,광주,982
20140808,대전,728
20140808,울산,623
20140808,경기,5773
20140808,강원,724
20140808,충북,925
20140808,충남,1281
20140808,전북,1283
20140808,전남,1353
20140808,경북,1594
20140808,경남,1780
20140808,제주,328
20140808,전국,26409
20140809,서울,3688
20140809,부산,1380
20140809,대구,1122
20140809,인천,1284
20140809,광주,818
20140809,대전,590
20140809,울산,510
20140809,경기,4924
20140809,강원,446
20140809,충북,708
20140809,충남,1020
20140809,전북,857
20140809,전남,1008
20140809,경북,1116
20140809,경남,1336
20140809,제주,254
20140809,전국,21065
20140810,서울,437
20140810,부산,119
20140810,대구,153
20140810,인천,147
20140810,광주,150
20140810,대전,91
20140810,울산,82
20140810,경기,830
20140810,강원,51
20140810,충북,74
20140810,충남,179
20140810,전북,125
20140810,전남,187
20140810,경북,136
20140810,경남,89
20140810,제주,39
20140810,전국,2891
20140811,서울,6177
20140811,부산,2185
20140811,대구,1703
20140811,인천,2143
20140811,광주,1380
20140811,대전,989
20140811,울산,838
20140811,경기,8050
20140811,강원,926
20140811,충북,1262
20140811,충남,1746
20140811,전북,1730
20140811,전남,1909
20140811,경북,2068
20140811,경남,2410
20140811,제주,471
20140811,전국,36003
20140812,서울,4065
20140812,부산,1639
20140812,대구,1258
20140812,인천,1454
20140812,광주,973
20140812,대전,678
20140812,울산,555
20140812,경기,5506
20140812,강원,695
20140812,충북,835
20140812,충남,1224
20140812,전북,1237
20140812,전남,1434
20140812,경북,1364
20140812,경남,1686
20140812,제주,341
20140812,전국,24954
20140813,서울,4219
20140813,부산,1597
20140813,대구,1247
20140813,인천,1364
20140813,광주,970
20140813,대전,643
20140813,울산,539
20140813,경기,5242
20140813,강원,634
20140813,충북,786
20140813,충남,1144
20140813,전북,1177
20140813,전남,1359
20140813,경북,1411
20140813,경남,1839
20140813,제주,337
20140813,전국,24516
20140814,서울,4645
20140814,부산,1567
20140814,대구,1332
20140814,인천,1742
20140814,광주,1092
20140814,대전,678
20140814,울산,565
20140814,경기,6033
20140814,강원,747
20140814,충북,862
20140814,충남,1300
20140814,전북,1322
20140814,전남,1632
20140814,경북,1464
20140814,경남,1729
20140814,제주,363
20140814,전국,27084
20140815,서울,619
20140815,부산,315
20140815,대구,457
20140815,인천,289
20140815,광주,328
20140815,대전,174
20140815,울산,185
20140815,경기,1397
20140815,강원,117
20140815,충북,251
20140815,충남,357
20140815,전북,248
20140815,전남,395
20140815,경북,452
20140815,경남,423
20140815,제주,114
20140815,전국,6125
20140816,서울,3887
20140816,부산,1424
20140816,대구,1255
20140816,인천,1451
20140816,광주,1001
20140816,대전,626
20140816,울산,537
20140816,경기,5564
20140816,강원,477
20140816,충북,703
20140816,충남,1145
20140816,전북,917
20140816,전남,1152
20140816,경북,1348
20140816,경남,1571
20140816,제주,260
20140816,전국,23329
20140817,서울,450
20140817,부산,144
20140817,대구,160
20140817,인천,218
20140817,광주,200
20140817,대전,111
20140817,울산,94
20140817,경기,1066
20140817,강원,66
20140817,충북,106
20140817,충남,229
20140817,전북,162
20140817,전남,276
20140817,경북,213
20140817,경남,118
20140817,제주,53
20140817,전국,3670
20140818,서울,6400
20140818,부산,2139
20140818,대구,1739
20140818,인천,2320
20140818,광주,1508
20140818,대전,1108
20140818,울산,697
20140818,경기,8632
20140818,강원,1062
20140818,충북,1339
20140818,충남,2058
20140818,전북,1897
20140818,전남,2108
20140818,경북,2078
20140818,경남,2469
20140818,제주,595
20140818,전국,38162
20140819,서울,4376
20140819,부산,1881
20140819,대구,1242
20140819,인천,1649
20140819,광주,1158
20140819,대전,759
20140819,울산,633
20140819,경기,5773
20140819,강원,778
20140819,충북,875
20140819,충남,1409
20140819,전북,1393
20140819,전남,1627
20140819,경북,1616
20140819,경남,1906
20140819,제주,319
20140819,전국,27400
20140820,서울,4437
20140820,부산,1457
20140820,대구,1208
20140820,인천,1513
20140820,광주,1069
20140820,대전,710
20140820,울산,523
20140820,경기,5742
20140820,강원,689
20140820,충북,850
20140820,충남,1284
20140820,전북,1230
20140820,전남,1543
20140820,경북,1473
20140820,경남,1745
20140820,제주,316
20140820,전국,25796
20140821,서울,3904
20140821,부산,1738
20140821,대구,1299
20140821,인천,1401
20140821,광주,1119
20140821,대전,725
20140821,울산,521
20140821,경기,5330
20140821,강원,617
20140821,충북,872
20140821,충남,1226
20140821,전북,1236
20140821,전남,1546
20140821,경북,1486
20140821,경남,1773
20140821,제주,364
20140821,전국,25171
20140822,서울,4682
20140822,부산,1709
20140822,대구,1368
20140822,인천,1652
20140822,광주,1096
20140822,대전,805
20140822,울산,608
20140822,경기,6089
20140822,강원,796
20140822,충북,933
20140822,충남,1395
20140822,전북,1424
20140822,전남,1483
20140822,경북,1525
20140822,경남,1890
20140822,제주,333
20140822,전국,27795
20140823,서울,4034
20140823,부산,1443
20140823,대구,1345
20140823,인천,1549
20140823,광주,991
20140823,대전,668
20140823,울산,490
20140823,경기,5623
20140823,강원,514
20140823,충북,761
20140823,충남,1166
20140823,전북,966
20140823,전남,1197
20140823,경북,1290
20140823,경남,1514
20140823,제주,286
20140823,전국,23844
20140824,서울,453
20140824,부산,155
20140824,대구,204
20140824,인천,199
20140824,광주,222
20140824,대전,124
20140824,울산,77
20140824,경기,1033
20140824,강원,42
20140824,충북,96
20140824,충남,239
20140824,전북,179
20140824,전남,295
20140824,경북,183
20140824,경남,126
20140824,제주,47
20140824,전국,3677
20140825,서울,6929
20140825,부산,1878
20140825,대구,1737
20140825,인천,2412
20140825,광주,1516
20140825,대전,1073
20140825,울산,718
20140825,경기,8932
20140825,강원,947
20140825,충북,1273
20140825,충남,2015
20140825,전북,1848
20140825,전남,2035
20140825,경북,2055
20140825,경남,2239
20140825,제주,574
20140825,전국,38201
20140826,서울,4622
20140826,부산,2053
20140826,대구,1477
20140826,인천,1681
20140826,광주,1163
20140826,대전,832
20140826,울산,599
20140826,경기,6375
20140826,강원,860
20140826,충북,1020
20140826,충남,1320
20140826,전북,1431
20140826,전남,1682
20140826,경북,1706
20140826,경남,2168
20140826,제주,402
20140826,전국,29406
20140827,서울,5052
20140827,부산,1780
20140827,대구,1455
20140827,인천,1777
20140827,광주,1129
20140827,대전,818
20140827,울산,671
20140827,경기,6449
20140827,강원,744
20140827,충북,993
20140827,충남,1392
20140827,전북,1347
20140827,전남,1567
20140827,경북,1657
20140827,경남,1959
20140827,제주,378
20140827,전국,29179
20140828,서울,4803
20140828,부산,1952
20140828,대구,1488
20140828,인천,1725
20140828,광주,1235
20140828,대전,847
20140828,울산,631
20140828,경기,6579
20140828,강원,741
20140828,충북,1005
20140828,충남,1427
20140828,전북,1421
20140828,전남,1652
20140828,경북,1637
20140828,경남,1986
20140828,제주,451
20140828,전국,29597
20140829,서울,5086
20140829,부산,2034
20140829,대구,1628
20140829,인천,1864
20140829,광주,1248
20140829,대전,920
20140829,울산,701
20140829,경기,6985
20140829,강원,844
20140829,충북,1162
20140829,충남,1519
20140829,전북,1462
20140829,전남,1693
20140829,경북,1810
20140829,경남,2244
20140829,제주,411
