날짜,시도지역코드,발생건수(건)
20141107,제주,486
20141107,전국,35135
20141108,서울,5329
20141108,부산,1756
20141108,대구,1576
20141108,인천,1245
20141108,광주,666
20141108,대전,849
20141108,울산,530
20141108,경기,6312
20141108,강원,649
20141108,충북,829
20141108,충남,1087
20141108,전북,1097
20141108,전남,981
20141108,경북,1436
20141108,경남,1619
20141108,제주,363
20141108,전국,26332
20141109,서울,241
20141109,부산,73
20141109,대구,48
20141109,인천,34
20141109,광주,52
20141109,대전,50
20141109,울산,36
20141109,경기,384
20141109,강원,23
20141109,충북,50
20141109,충남,67
20141109,전북,60
20141109,전남,58
20141109,경북,41
20141109,경남,36
20141109,제주,34
20141109,전국,1288
20141110,서울,9080
20141110,부산,2955
20141110,대구,2391
20141110,인천,2082
20141110,광주,1049
20141110,대전,1327
20141110,울산,818
20141110,경기,10066
20141110,강원,1267
20141110,충북,1301
20141110,충남,1775
20141110,전북,1971
20141110,전남,1587
20141110,경북,2477
20141110,경남,2854
20141110,제주,554
20141110,전국,43558
20141111,서울,6941
20141111,부산,2383
20141111,대구,1914
20141111,인천,1508
20141111,광주,739
20141111,대전,1069
20141111,울산,651
20141111,경기,7581
20141111,강원,972
20141111,충북,938
20141111,충남,1353
20141111,전북,1551
20141111,전남,1151
20141111,경북,1843
20141111,경남,2107
20141111,제주,501
20141111,전국,33214
20141112,서울,6523
20141112,부산,2240
20141112,대구,1828
20141112,인천,1502
20141112,광주,743
20141112,대전,974
20141112,울산,655
20141112,경기,7229
20141112,강원,1003
20141112,충북,984
20141112,충남,1360
20141112,전북,1498
20141112,전남,1152
20141112,경북,1914
20141112,경남,2270
20141112,제주,490
20141112,전국,32375
20141113,서울,6070
20141113,부산,2148
20141113,대구,1733
20141113,인천,1313
20141113,광주,751
20141113,대전,886
20141113,울산,605
20141113,경기,6942
20141113,강원,943
20141113,충북,965
20141113,충남,1329
20141113,전북,1246
20141113,전남,1081
20141113,경북,1827
20141113,경남,1865
20141113,제주,511
20141113,전국,30223
20141114,서울,7164
20141114,부산,2415
20141114,대구,1959
20141114,인천,1579
20141114,광주,761
20141114,대전,1115
20141114,울산,686
20141114,경기,8057
20141114,강원,1044
20141114,충북,1107
20141114,충남,1386
20141114,전북,1508
20141114,전남,1165
20141114,경북,2017
20141114,경남,2246
20141114,제주,516
20141114,전국,34731
20141115,서울,5299
20141115,부산,1797
20141115,대구,1520
20141115,인천,1246
20141115,광주,670
20141115,대전,836
20141115,울산,577
20141115,경기,6248
20141115,강원,679
20141115,충북,827
20141115,충남,1064
20141115,전북,1045
20141115,전남,834
20141115,경북,1536
20141115,경남,1657
20141115,제주,334
20141115,전국,26175
20141116,서울,225
20141116,부산,71
20141116,대구,60
20141116,인천,90
20141116,광주,32
20141116,대전,52
20141116,울산,35
20141116,경기,389
20141116,강원,33
20141116,충북,55
20141116,충남,64
20141116,전북,54
20141116,전남,53
20141116,경북,39
20141116,경남,53
20141116,제주,31
20141116,전국,1339
20141117,서울,8919
20141117,부산,3034
20141117,대구,2410
20141117,인천,2072
20141117,광주,1074
20141117,대전,1401
20141117,울산,900
20141117,경기,10015
20141117,강원,1284
20141117,충북,1377
20141117,충남,1852
20141117,전북,1930
20141117,전남,1614
20141117,경북,2536
20141117,경남,2942
20141117,제주,611
20141117,전국,43983
20141118,서울,6701
20141118,부산,2326
20141118,대구,1874
20141118,인천,1543
20141118,광주,778
20141118,대전,1031
20141118,울산,662
20141118,경기,7446
20141118,강원,1047
20141118,충북,1034
20141118,충남,1337
20141118,전북,1494
20141118,전남,1201
20141118,경북,1910
20141118,경남,2226
20141118,제주,484
20141118,전국,33106
20141119,서울,6641
20141119,부산,2321
20141119,대구,1868
20141119,인천,1543
20141119,광주,800
20141119,대전,990
20141119,울산,729
20141119,경기,7371
20141119,강원,904
20141119,충북,1001
20141119,충남,1302
20141119,전북,1371
20141119,전남,1125
20141119,경북,1878
20141119,경남,2069
20141119,제주,411
20141119,전국,32333
20141120,서울,6502
20141120,부산,2326
20141120,대구,1855
20141120,인천,1408
20141120,광주,745
20141120,대전,948
20141120,울산,663
20141120,경기,7272
20141120,강원,949
20141120,충북,1009
20141120,충남,1365
20141120,전북,1400
20141120,전남,1140
20141120,경북,1782
20141120,경남,1977
20141120,제주,478
20141120,전국,31829
20141121,서울,7259
20141121,부산,2401
20141121,대구,1883
20141121,인천,1524
20141121,광주,858
20141121,대전,1040
20141121,울산,682
20141121,경기,7948
20141121,강원,1009
20141121,충북,1125
20141121,충남,1383
20141121,전북,1522
20141121,전남,1278
20141121,경북,1954
20141121,경남,2262
20141121,제주,466
20141121,전국,34602
20141122,서울,4756
20141122,부산,1633
20141122,대구,1435
20141122,인천,1076
20141122,광주,641
20141122,대전,776
20141122,울산,537
20141122,경기,5803
20141122,강원,687
20141122,충북,812
20141122,충남,1027
20141122,전북,973
20141122,전남,874
20141122,경북,1459
20141122,경남,1635
20141122,제주,365
20141122,전국,24494
20141123,서울,237
20141123,부산,64
20141123,대구,43
20141123,인천,46
20141123,광주,44
20141123,대전,34
20141123,울산,32
20141123,경기,369
20141123,강원,25
20141123,충북,57
20141123,충남,54
20141123,전북,49
20141123,전남,54
20141123,경북,47
20141123,경남,39
20141123,제주,45
20141123,전국,1239
20141124,서울,8588
20141124,부산,2773
20141124,대구,1887
20141124,인천,2024
20141124,광주,872
20141124,대전,1182
20141124,울산,708
20141124,경기,9673
20141124,강원,1347
20141124,충북,1221
20141124,충남,1664
20141124,전북,1653
20141124,전남,1355
20141124,경북,2095
20141124,경남,2409
20141124,제주,645
20141124,전국,40104
20141125,서울,6968
20141125,부산,2311
20141125,대구,1889
20141125,인천,1488
20141125,광주,895
20141125,대전,990
20141125,울산,563
20141125,경기,7681
20141125,강원,1015
20141125,충북,1053
20141125,충남,1559
20141125,전북,1593
20141125,전남,1193
20141125,경북,1854
20141125,경남,2133
20141125,제주,570
20141125,전국,33761
20141126,서울,7010
20141126,부산,2326
20141126,대구,1762
20141126,인천,1539
20141126,광주,813
20141126,대전,964
20141126,울산,651
20141126,경기,7726
20141126,강원,945
20141126,충북,1075
20141126,충남,1370
20141126,전북,1480
20141126,전남,1122
20141126,경북,1878
20141126,경남,2137
20141126,제주,451
20141126,전국,33253
20141127,서울,6650
20141127,부산,2222
20141127,대구,1849
20141127,인천,1396
20141127,광주,725
20141127,대전,968
20141127,울산,599
20141127,경기,7295
20141127,강원,1030
20141127,충북,1050
20141127,충남,1392
20141127,전북,1353
20141127,전남,1060
20141127,경북,1804
20141127,경남,2062
20141127,제주,427
20141127,전국,31891
20141128,서울,5903
20141128,부산,2186
20141128,대구,1643
20141128,인천,1312
20141128,광주,774
20141128,대전,1034
20141128,울산,588
20141128,경기,6730
20141128,강원,959
20141128,충북,1100
20141128,충남,1307
20141128,전북,1266
20141128,전남,1111
20141128,경북,1738
20141128,경남,2051
20141128,제주,492
20141128,전국,30197
20141129,서울,5366
20141129,부산,1609
20141129,대구,1502
20141129,인천,1211
20141129,광주,586
20141129,대전,790
20141129,울산,500
20141129,경기,6308
20141129,강원,692
20141129,충북,871
20141129,충남,1072
20141129,전북,1045
20141129,전남,858
20141129,경북,1421
20141129,경남,1623
20141129,제주,334
20141129,전국,25793
20141130,서울,212
20141130,부산,84
20141130,대구,51
20141130,인천,62
20141130,광주,46
20141130,대전,48
20141130,울산,27
20141130,경기,409
20141130,강원,30
20141130,충북,49
20141130,충남,53
20141130,전북,46
20141130,전남,71
20141130,경북,43
20141130,경남,57
20141130,제주,28
20141130,전국,1316
20141201,서울,8127
20141201,부산,2781
20141201,대구,2134
20141201,인천,1874
20141201,광주,927
20141201,대전,1262
20141201,울산,725
20141201,경기,8935
20141201,강원,1268
20141201,충북,1240
20141201,충남,1597
20141201,전북,1786
20141201,전남,1389
20141201,경북,2183
20141201,경남,2668
20141201,제주,525
20141201,전국,39430
20141202,서울,6194
20141202,부산,2137
20141202,대구,1639
20141202,인천,1390
20141202,광주,669
20141202,대전,871
20141202,울산,584
20141202,경기,7087
20141202,강원,987
20141202,충북,1040
20141202,충남,1372
20141202,전북,1352
20141202,전남,1056
20141202,경북,1710
20141202,경남,1997
20141202,제주,475
20141202,전국,30566
20141203,서울,6373
20141203,부산,2290
20141203,대구,1786
20141203,인천,1377
20141203,광주,770
20141203,대전,889
20141203,울산,567
20141203,경기,7025
20141203,강원,984
20141203,충북,924
20141203,충남,1188
20141203,전북,1447
20141203,전남,1077
20141203,경북,1791
20141203,경남,2189
20141203,제주,388
20141203,전국,31070
20141204,서울,6725
20141204,부산,2156
20141204,대구,1780
20141204,인천,1409
20141204,광주,751
20141204,대전,943
20141204,울산,613
20141204,경기,7492
20141204,강원,1064
20141204,충북,1070
20141204,충남,1243
20141204,전북,1367
20141204,전남,1121
20141204,경북,1895
20141204,경남,1891
20141204,제주,431
20141204,전국,31957
20141205,서울,6890
20141205,부산,2202
20141205,대구,1752
20141205,인천,1520
20141205,광주,779
20141205,대전,1155
20141205,울산,608
20141205,경기,7891
20141205,강원,1025
20141205,충북,1224
20141205,충남,1375
20141205,전북,1326
20141205,전남,982
20141205,경북,1976
20141205,경남,2277
20141205,제주,482
20141205,전국,33473
20141206,서울,5175
20141206,부산,1674
20141206,대구,1575
20141206,인천,1223
20141206,광주,626
20141206,대전,909
20141206,울산,525
20141206,경기,6532
20141206,강원,718
20141206,충북,1024
20141206,충남,1139
20141206,전북,1079
20141206,전남,793
20141206,경북,1428
20141206,경남,1593
20141206,제주,374
20141206,전국,26395
20141207,서울,277
20141207,부산,82
20141207,대구,57
20141207,인천,68
20141207,광주,44
20141207,대전,56
20141207,울산,32
20141207,경기,405
20141207,강원,28
20141207,충북,53
20141207,충남,51
20141207,전북,52
20141207,전남,64
20141207,경북,51
20141207,경남,66
20141207,제주,46
20141207,전국,1432
20141208,서울,9170
20141208,부산,2825
20141208,대구,2210
20141208,인천,1816
20141208,광주,1053
20141208,대전,1315
20141208,울산,722
20141208,경기,10242
20141208,강원,1344
20141208,충북,1339
20141208,충남,1882
20141208,전북,1946
20141208,전남,1542
20141208,경북,2210
20141208,경남,2455
20141208,제주,603
20141208,전국,42686
20141209,서울,7104
20141209,부산,2361
20141209,대구,1879
20141209,인천,1564
20141209,광주,774
20141209,대전,1126
20141209,울산,698
20141209,경기,7809
20141209,강원,1104
20141209,충북,1182
20141209,충남,1616
20141209,전북,1714
20141209,전남,1127
20141209,경북,2194
20141209,경남,2128
20141209,제주,477
20141209,전국,34861
20141210,서울,7158
20141210,부산,2285
20141210,대구,1767
20141210,인천,1598
20141210,광주,786
20141210,대전,1036
20141210,울산,605
20141210,경기,7671
20141210,강원,975
20141210,충북,1086
20141210,충남,1481
20141210,전북,1547
20141210,전남,1188
20141210,경북,2035
20141210,경남,2198
20141210,제주,421
20141210,전국,33847
20141211,서울,6477
20141211,부산,2214
20141211,대구,1777
20141211,인천,1403
20141211,광주,711
20141211,대전,996
20141211,울산,590
20141211,경기,7357
20141211,강원,1041
20141211,충북,1059
20141211,충남,1453
20141211,전북,1485
20141211,전남,1209
20141211,경북,1859
20141211,경남,1966
20141211,제주,440
20141211,전국,32045
20141212,서울,6704
20141212,부산,2192
20141212,대구,1790
20141212,인천,1551
20141212,광주,778
20141212,대전,1141
20141212,울산,630
20141212,경기,7684
20141212,강원,1130
20141212,충북,1209
20141212,충남,1495
20141212,전북,1465
20141212,전남,1166
20141212,경북,2092
20141212,경남,2265
20141212,제주,484
20141212,전국,33780
20141213,서울,5309
20141213,부산,1525
20141213,대구,1557
20141213,인천,1216
20141213,광주,652
20141213,대전,828
20141213,울산,520
20141213,경기,6207
20141213,강원,698
20141213,충북,864
20141213,충남,985
20141213,전북,920
20141213,전남,852
20141213,경북,1444
20141213,경남,1634
20141213,제주,354
20141213,전국,25569
20141214,서울,246
20141214,부산,65
20141214,대구,57
20141214,인천,60
20141214,광주,42
20141214,대전,53
20141214,울산,37
20141214,경기,404
20141214,강원,29
20141214,충북,64
20141214,충남,66
20141214,전북,72
20141214,전남,53
20141214,경북,45
20141214,경남,49
20141214,제주,31
20141214,전국,1374
20141215,서울,8574
20141215,부산,3119
20141215,대구,2347
20141215,인천,1946
20141215,광주,1101
20141215,대전,1578
20141215,울산,871
20141215,경기,10128
20141215,강원,1447
20141215,충북,1599
20141215,충남,2082
20141215,전북,2237
20141215,전남,1632
20141215,경북,2946
20141215,경남,2853
20141215,제주,608
20141215,전국,45077
20141216,서울,6800
20141216,부산,2402
20141216,대구,1873
20141216,인천,1481
20141216,광주,772
20141216,대전,1030
20141216,울산,664
20141216,경기,7561
20141216,강원,988
20141216,충북,982
20141216,충남,1418
20141216,전북,1439
20141216,전남,1115
20141216,경북,1916
20141216,경남,2126
20141216,제주,463
20141216,전국,33035
20141217,서울,5986
20141217,부산,2091
20141217,대구,1715
20141217,인천,1437
20141217,광주,581
20141217,대전,1028
20141217,울산,593
20141217,경기,6851
20141217,강원,865
20141217,충북,1046
20141217,충남,1208
20141217,전북,1213
20141217,전남,830
20141217,경북,1803
20141217,경남,2070
20141217,제주,378
20141217,전국,29702
20141218,서울,6077
20141218,부산,2301
20141218,대구,1788
20141218,인천,1280
20141218,광주,778
20141218,대전,1080
20141218,울산,647
20141218,경기,7287
20141218,강원,982
20141218,충북,1094
20141218,충남,1426
20141218,전북,1427
20141218,전남,1059
20141218,경북,1885
20141218,경남,2019
20141218,제주,471
20141218,전국,31607
20141219,서울,7477
20141219,부산,2420
20141219,대구,1954
20141219,인천,1727
20141219,광주,862
20141219,대전,1198
20141219,울산,654
20141219,경기,8588
20141219,강원,1039
20141219,충북,1282
20141219,충남,1616
20141219,전북,1720
20141219,전남,1276
20141219,경북,2302
20141219,경남,2382
20141219,제주,443
20141219,전국,36947
20141220,서울,5467
20141220,부산,1840
20141220,대구,1598
20141220,인천,1310
20141220,광주,685
20141220,대전,969
20141220,울산,513
20141220,경기,6508
20141220,강원,599
20141220,충북,928
20141220,충남,1294
20141220,전북,1153
20141220,전남,942
20141220,경북,1472
20141220,경남,1795
20141220,제주,365
20141220,전국,27441
20141221,서울,290
20141221,부산,99
20141221,대구,55
20141221,인천,66
20141221,광주,44
20141221,대전,58
20141221,울산,34
20141221,경기,457
20141221,강원,24
20141221,충북,50
20141221,충남,72
20141221,전북,69
20141221,전남,51
20141221,경북,55
20141221,경남,72
20141221,제주,37
20141221,전국,1533
20141222,서울,8753
20141222,부산,2965
20141222,대구,2305
20141222,인천,1832
20141222,광주,1059
20141222,대전,1471
20141222,울산,777
20141222,경기,9404
20141222,강원,1353
20141222,충북,1306
20141222,충남,1628
20141222,전북,1908
20141222,전남,1465
20141222,경북,2620
20141222,경남,2839
20141222,제주,517
20141222,전국,42209
20141223,서울,7654
20141223,부산,2480
20141223,대구,2080
20141223,인천,1616
20141223,광주,952
20141223,대전,1271
20141223,울산,639
20141223,경기,8459
20141223,강원,1185
20141223,충북,1231
20141223,충남,1657
20141223,전북,1927
20141223,전남,1447
20141223,경북,2198
20141223,경남,2465
20141223,제주,462
20141223,전국,37731
20141224,서울,7915
20141224,부산,2573
20141224,대구,2062
20141224,인천,1684
20141224,광주,922
20141224,대전,1302
20141224,울산,677
20141224,경기,8348
20141224,강원,1165
20141224,충북,1300
20141224,충남,1719
20141224,전북,1888
20141224,전남,1404
20141224,경북,2292
20141224,경남,2480
20141224,제주,425
20141224,전국,38165
20141225,서울,263
20141225,부산,187
20141225,대구,200
20141225,인천,89
20141225,광주,90
20141225,대전,119
20141225,울산,61
20141225,경기,422
20141225,강원,57
20141225,충북,135
20141225,충남,113
20141225,전북,130
20141225,전남,163
20141225,경북,217
20141225,경남,175
20141225,제주,97
20141225,전국,2518
20141226,서울,9575
20141226,부산,3346
20141226,대구,2509
20141226,인천,2073
20141226,광주,1232
20141226,대전,1745
20141226,울산,815
20141226,경기,11274
20141226,강원,1398
20141226,충북,1668
20141226,충남,2288
20141226,전북,2435
20141226,전남,1809
20141226,경북,2871
20141226,경남,3314
20141226,제주,518
20141226,전국,48876
20141227,서울,5603
20141227,부산,1824
20141227,대구,1637
20141227,인천,1306
20141227,광주,683
20141227,대전,1031
20141227,울산,529
20141227,경기,6614
20141227,강원,666
20141227,충북,946
20141227,충남,1293
20141227,전북,1269
20141227,전남,1004
20141227,경북,1619
20141227,경남,1781
20141227,제주,300
20141227,전국,28115
20141228,서울,229
20141228,부산,105
20141228,대구,68
20141228,인천,54
20141228,광주,28
20141228,대전,68
20141228,울산,32
20141228,경기,390
20141228,강원,15
20141228,충북,41
20141228,충남,64
20141228,전북,49
20141228,전남,62
20141228,경북,53
20141228,경남,55
20141228,제주,29
20141228,전국,1342
20141229,서울,9949
20141229,부산,3390
20141229,대구,2862
20141229,인천,2248
20141229,광주,1231
20141229,대전,1689
20141229,울산,884
20141229,경기,11497
20141229,강원,1524
20141229,충북,1613
20141229,충남,2151
20141229,전북,2431
20141229,전남,1859
20141229,경북,2996
20141229,경남,3226
20141229,제주,686
20141229,전국,50243
20141230,서울,7848
20141230,부산,2753
20141230,대구,2210
20141230,인천,1827
20141230,광주,934
20141230,대전,1295
20141230,울산,723
20141230,경기,9112
20141230,강원,1229
20141230,충북,1294
20141230,충남,1827
20141230,전북,1886
20141230,전남,1498
20141230,경북,2415
20141230,경남,2525
20141230,제주,574
20141230,전국,39955
20141231,서울,8250
20141231,부산,2777
20141231,대구,2088
20141231,인천,1781
20141231,광주,919
20141231,대전,1238
20141231,울산,731
20141231,경기,9040
20141231,강원,1131
20141231,충북,1189
20141231,충남,1653
20141231,전북,1899
20141231,전남,1417
20141231,경북,2147
20141231,경남,2497
20141231,제주,491
20141231,전국,39256
20150101,서울,215
20150101,부산,90
20150101,대구,64
20150101,인천,63
20150101,광주,67
20150101,대전,76
20150101,울산,37
20150101,경기,338
20150101,강원,31
20150101,충북,84
20150101,충남,100
20150101,전북,102
20150101,전남,126
20150101,경북,86
20150101,경남,70
20150101,제주,36
20150101,전국,1587
20150102,서울,9171
20150102,부산,3073
20150102,대구,2579
20150102,인천,2029
20150102,광주,932
20150102,대전,1508
20150102,울산,816
20150102,경기,10647
20150102,강원,1390
20150102,충북,1652
20150102,충남,2004
20150102,전북,2023
20150102,전남,1539
20150102,경북,2772
20150102,경남,3101
20150102,제주,631
20150102,전국,45873
20150103,서울,5439
20150103,부산,1700
20150103,대구,1591
20150103,인천,1271
20150103,광주,671
20150103,대전,1003
20150103,울산,548
20150103,경기,6477
20150103,강원,680
20150103,충북,941
20150103,충남,1229
20150103,전북,1177
20150103,전남,936
20150103,경북,1588
20150103,경남,1781
20150103,제주,353
20150103,전국,27392
20150104,서울,280
20150104,부산,84
20150104,대구,52
20150104,인천,79
20150104,광주,43
20150104,대전,63
20150104,울산,29
20150104,경기,392
20150104,강원,25
20150104,충북,52
20150104,충남,60
20150104,전북,59
20150104,전남,61
20150104,경북,41
20150104,경남,45
20150104,제주,47
20150104,전국,1412
20150105,서울,10163
20150105,부산,3403
20150105,대구,2672
20150105,인천,2238
20150105,광주,1215
20150105,대전,1723
20150105,울산,932
20150105,경기,11476
20150105,강원,1549
20150105,충북,1730
20150105,충남,2290
20150105,전북,2494
20150105,전남,1946
20150105,경북,3080
20150105,경남,3324
20150105,제주,663
20150105,전국,50903
20150106,서울,7443
20150106,부산,2676
20150106,대구,2145
20150106,인천,1665
20150106,광주,921
20150106,대전,1184
20150106,울산,686
20150106,경기,8361
20150106,강원,1220
20150106,충북,1278
20150106,충남,1735
20150106,전북,1827
20150106,전남,1402
20150106,경북,2384
20150106,경남,2553
20150106,제주,601
20150106,전국,38095
20150107,서울,7066
20150107,부산,2487
20150107,대구,1939
20150107,인천,1559
20150107,광주,884
20150107,대전,1198
20150107,울산,695
20150107,경기,7890
20150107,강원,1062
20150107,충북,1172
20150107,충남,1641
20150107,전북,1676
20150107,전남,1345
20150107,경북,2348
20150107,경남,2562
20150107,제주,465
20150107,전국,35997
20150108,서울,6792
20150108,부산,2344
20150108,대구,1901
20150108,인천,1505
20150108,광주,852
20150108,대전,1142
20150108,울산,691
20150108,경기,7893
20150108,강원,1034
20150108,충북,1203
20150108,충남,1532
20150108,전북,1729
20150108,전남,1386
20150108,경북,2072
20150108,경남,2257
20150108,제주,467
20150108,전국,34810
20150109,서울,8110
20150109,부산,2627
20150109,대구,2046
20150109,인천,1717
20150109,광주,962
20150109,대전,1234
20150109,울산,695
20150109,경기,9000
20150109,강원,1219
20150109,충북,1340
20150109,충남,1700
20150109,전북,1909
20150109,전남,1453
20150109,경북,2583
20150109,경남,2624
20150109,제주,578
20150109,전국,39810
20150110,서울,5745
20150110,부산,1984
20150110,대구,1659
20150110,인천,1362
20150110,광주,765
20150110,대전,1031
20150110,울산,566
20150110,경기,6999
20150110,강원,731
20150110,충북,1014
20150110,충남,1334
20150110,전북,1284
20150110,전남,1068
20150110,경북,1698
20150110,경남,1895
20150110,제주,327
20150110,전국,29477
20150111,서울,247
20150111,부산,78
20150111,대구,58
20150111,인천,52
20150111,광주,40
20150111,대전,55
20150111,울산,42
20150111,경기,384
20150111,강원,32
20150111,충북,43
20150111,충남,60
20150111,전북,65
20150111,전남,70
20150111,경북,44
20150111,경남,50
20150111,제주,50
20150111,전국,1370
20150112,서울,9524
20150112,부산,3320
20150112,대구,2617
20150112,인천,1999
20150112,광주,1192
20150112,대전,1617
20150112,울산,910
20150112,경기,10748
20150112,강원,1389
20150112,충북,1628
20150112,충남,2155
20150112,전북,2442
20150112,전남,1825
20150112,경북,3005
20150112,경남,3261
20150112,제주,707
20150112,전국,48352
20150113,서울,7706
20150113,부산,2596
20150113,대구,2118
20150113,인천,1701
20150113,광주,962
20150113,대전,1255
20150113,울산,685
20150113,경기,8552
20150113,강원,1130
20150113,충북,1268
20150113,충남,1713
20150113,전북,1840
20150113,전남,1425
20150113,경북,2304
20150113,경남,2431
20150113,제주,507
20150113,전국,38206
20150114,서울,7238
20150114,부산,2295
20150114,대구,1920
20150114,인천,1581
20150114,광주,871
20150114,대전,1212
20150114,울산,641
20150114,경기,8116
20150114,강원,1075
20150114,충북,1206
20150114,충남,1628
20150114,전북,1776
20150114,전남,1280
20150114,경북,2197
20150114,경남,2267
20150114,제주,466
20150114,전국,35780
20150115,서울,7332
20150115,부산,2453
20150115,대구,2070
20150115,인천,1595
20150115,광주,921
20150115,대전,1193
20150115,울산,693
20150115,경기,8084
20150115,강원,1167
20150115,충북,1252
20150115,충남,1662
20150115,전북,1679
20150115,전남,1387
20150115,경북,2230
20150115,경남,2347
20150115,제주,569
20150115,전국,36646
20150116,서울,7358
20150116,부산,2557
20150116,대구,1975
20150116,인천,1544
20150116,광주,915
20150116,대전,1188
20150116,울산,689
20150116,경기,8101
20150116,강원,1152
20150116,충북,1212
20150116,충남,1557
20150116,전북,1719
20150116,전남,1408
20150116,경북,2316
20150116,경남,2552
20150116,제주,523
20150116,전국,36778
20150117,서울,5376
20150117,부산,1780
20150117,대구,1569
20150117,인천,1263
20150117,광주,744
20150117,대전,1017
20150117,울산,499
20150117,경기,6642
20150117,강원,751
20150117,충북,947
20150117,충남,1180
20150117,전북,1226
20150117,전남,1002
20150117,경북,1637
20150117,경남,1857
20150117,제주,380
20150117,전국,27878
20150118,서울,306
20150118,부산,93
20150118,대구,51
20150118,인천,71
20150118,광주,36
20150118,대전,53
20150118,울산,44
20150118,경기,416
20150118,강원,21
20150118,충북,46
20150118,충남,51
20150118,전북,44
20150118,전남,71
20150118,경북,45
20150118,경남,69
20150118,제주,41
20150118,전국,1458
20150119,서울,8804
20150119,부산,3381
20150119,대구,2536
20150119,인천,1960
20150119,광주,1203
20150119,대전,1492
20150119,울산,888
20150119,경기,9875
20150119,강원,1295
20150119,충북,1444
20150119,충남,2027
20150119,전북,2199
20150119,전남,1852
20150119,경북,2776
20150119,경남,3330
20150119,제주,708
20150119,전국,45779
20150120,서울,7359
20150120,부산,2598
20150120,대구,1971
20150120,인천,1515
20150120,광주,860
20150120,대전,1221
20150120,울산,712
20150120,경기,8264
20150120,강원,1230
20150120,충북,1280
20150120,충남,1715
20150120,전북,1831
20150120,전남,1420
20150120,경북,2300
20150120,경남,2483
20150120,제주,575
20150120,전국,37342
20150121,서울,7175
20150121,부산,2324
20150121,대구,1701
20150121,인천,1609
20150121,광주,778
20150121,대전,1126
20150121,울산,662
20150121,경기,8111
20150121,강원,1031
20150121,충북,1238
20150121,충남,1554
20150121,전북,1566
20150121,전남,1256
20150121,경북,2191
20150121,경남,2275
20150121,제주,445
20150121,전국,35051
20150122,서울,6908
20150122,부산,2392
20150122,대구,1765
20150122,인천,1520
20150122,광주,870
20150122,대전,1082
20150122,울산,637
20150122,경기,7628
20150122,강원,1026
20150122,충북,1129
20150122,충남,1493
20150122,전북,1587
20150122,전남,1430
20150122,경북,2056
20150122,경남,2330
20150122,제주,483
20150122,전국,34338
20150123,서울,7748
20150123,부산,2655
20150123,대구,2045
20150123,인천,1654
20150123,광주,913
20150123,대전,1154
20150123,울산,641
20150123,경기,8524
20150123,강원,1208
20150123,충북,1311
20150123,충남,1698
20150123,전북,1806
20150123,전남,1442
20150123,경북,2392
20150123,경남,2559
20150123,제주,575
20150123,전국,38339
20150124,서울,5536
20150124,부산,1852
20150124,대구,1471
20150124,인천,1213
20150124,광주,682
20150124,대전,1011
20150124,울산,542
20150124,경기,6681
20150124,강원,740
20150124,충북,943
20150124,충남,1250
20150124,전북,1194
20150124,전남,1043
20150124,경북,1602
20150124,경남,1818
20150124,제주,406
20150124,전국,27991
20150125,서울,230
20150125,부산,69
20150125,대구,44
20150125,인천,46
20150125,광주,48
20150125,대전,57
20150125,울산,29
20150125,경기,365
20150125,강원,24
20150125,충북,57
20150125,충남,74
20150125,전북,49
20150125,전남,47
20150125,경북,59
20150125,경남,48
20150125,제주,26
20150125,전국,1274
20150126,서울,9006
20150126,부산,3196
20150126,대구,2491
20150126,인천,2069
20150126,광주,1077
20150126,대전,1424
20150126,울산,768
20150126,경기,10277
20150126,강원,1382
20150126,충북,1493
20150126,충남,2017
20150126,전북,2145
20150126,전남,1714
20150126,경북,2724
20150126,경남,3194
20150126,제주,613
20150126,전국,45600
20150127,서울,7173
20150127,부산,2566
20150127,대구,1949
20150127,인천,1568
20150127,광주,914
20150127,대전,1166
20150127,울산,650
20150127,경기,8099
20150127,강원,1168
20150127,충북,1225
20150127,충남,1685
20150127,전북,1780
20150127,전남,1380
20150127,경북,2419
20150127,경남,2452
20150127,제주,494
20150127,전국,36698
20150128,서울,6842
20150128,부산,2434
20150128,대구,1909
20150128,인천,1522
20150128,광주,895
20150128,대전,1098
20150128,울산,578
20150128,경기,7619
20150128,강원,1005
20150128,충북,1097
20150128,충남,1548
20150128,전북,1683
20150128,전남,1267
20150128,경북,2103
20150128,경남,2419
20150128,제주,473
20150128,전국,34505
20150129,서울,7055
20150129,부산,2280
20150129,대구,1913
20150129,인천,1548
20150129,광주,769
20150129,대전,1062
20150129,울산,598
20150129,경기,7963
20150129,강원,1102
20150129,충북,1227
20150129,충남,1578
20150129,전북,1592
20150129,전남,1298
20150129,경북,2117
20150129,경남,2227
20150129,제주,448
20150129,전국,34788
20150130,서울,7592
20150130,부산,2529
20150130,대구,2004
20150130,인천,1622
20150130,광주,939
20150130,대전,1185
20150130,울산,674
20150130,경기,8646
20150130,강원,1141
20150130,충북,1319
20150130,충남,1617
20150130,전북,1789
20150130,전남,1405
20150130,경북,2282
20150130,경남,2585
20150130,제주,508
20150130,전국,37848
20150131,서울,5551
20150131,부산,1824
20150131,대구,1578
20150131,인천,1206
20150131,광주,744
20150131,대전,1054
20150131,울산,522
20150131,경기,6612
20150131,강원,744
20150131,충북,1027
20150131,충남,1213
20150131,전북,1195
20150131,전남,1030
20150131,경북,1617
20150131,경남,1872
20150131,제주,365
20150131,전국,28163
20150201,서울,274
